Sample_ID,Voucher_ID ,Project_Code,Gene_Kit ,Voucher_Institution,Specimen_Provider ,Superfamily,Family,Subfamily,Tribe,Section,Genus,Species,Sub-Species,Valid_Name,Tissue_Type,Voucher_Type,Sex,Country,Province,Island,Locality,Latitude,Longitude,Elevation ,Collection_Date,Collection_Day,Collection_Month,Collection_Year,Collector,Specimen_Identified_by,Type_Species,Out_Group,Priority_level,Submission_Code,Submission_Date
DL-13-F083,,Adol,13,CCNY,Djunijanti Peggie,,Nymphalidae,Limenitidinae,Limenitidini,,Tarattia,bruijni,,Tarattia bruijni,abdomen,ethanol,,Indonesia,Sulawesi Utara,Sangir,"Tamako Regency, Lelipang",3.491,125.5287,100,6/4/2013,4,June,2013,David J. Lohman,David J. Lohman,,,1,CCNY-BN-004,15-Nov-17
DL-13-F084,,Cyre,13,CCNY,Djunijanti Peggie,Papilionoidea,Nymphalidae,Cyrestinae,Cyrestini,,Cyrestis,eximia,,Cyrestis eximia,abdomen,alcoholic,,Indonesia,North Sulawesi,Sangir,"Tamako Regency, Lelipang",3.48417,125.52986,80,6/4/2013,4,June,2013,David J. Lohman,David J. Lohman,,,3,CCNY-BN-005,17-Dec-17
DL-13-F085,,"Pier, Eure",13,CCNY,,Papilionoidea,Pieridae,Coliadinae,,,Eurema,celebensis,celebensis,Eurema celebensis,abdomen,alcoholic,,Indonesia,Sangir,North Sulawesi,,3.57295,125.532539,260,5-Jun-13,5,June,2013,David J. Lohman,David J. Lohman,,,1,CCNY-BN-002,2017
DL-13-F112,,Genu,450,CCNY,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Orsotriena,medus,medus,Orsotriena medus,abdomen,alcoholic,,Indonesia,Flores,East Nusa Tenggara,"Sikka, Mt. Egon",-8.65113,122.439379,500,11-Jun-13,11,June,2013,David J. Lohman,David J. Lohman ,x,,2,CCNY-BN-002,2017
DL-13-F123,,"Adol, Genu",450,CCNY,Djunijanti Peggie,,Nymphalidae,Limenitidinae,Limenitidini,,Moduza,procris,florensis,Moduza procris,abdomen,ethanol,,Indonesia,East Nusa Tenggara,Flores,"Sikka, Larantuka",-8.49734,122.62017,285,6/12/2013,12,June,2013,David J. Lohman,David J. Lohman ,X,,1,CCNY-BN-004,15-Nov-17
DL-13-F138,DL-13-F138,"Deli, Pier",13,CCNY,,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,sambawana,,Delias sambawana,leg,alcoholic,unknown,Indonesia,East Nusa Tenggara,Flores,"Ende, Moni",8.70423 S,121.83037 E,1200,13,June,2013,13-Jun-13,David J. Lohman,David J. Lohman,,,2,CCNY-BN-001,2016
DL-13-F139,DL-13-F139,"Deli, Pier",13,CCNY,,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,periboea,floresiana,Delias periboea,leg,alcoholic,unknown,Indonesia,East Nusa Tenggara,Flores,"Ende, Moni",8.70423 S,121.83037 E,1200,13,June,2013,13-Jun-13,David J. Lohman,David J. Lohman,,,2,CCNY-BN-001,2016
DL-13-F181,,Pier,13,CCNY,,Papilionoidea,Pieridae,Coliadinae,,,Catopsilia,scylla,sumbana,Catopsilia scylla,abdomen,alcoholic,male,Indonesia,Sumba,East Nusa Tenggara,"East Sumba, Lewa, Raja Forest",-9.712059,119.906109,600,20-Jun-13,20,June,2013,David J. Lohman,David J. Lohman ,,,2,CCNY-BN-002,2017
DL-13-F188,,Jami,13,CCNY,Djunijanti Peggie,Papilionoidea,Lycaenidae,Polyommatinae,Polyommatini,Jamides,Jamides,anops,,Jamides anops,abdomen,alcoholic,female,Indonesia,East Nusa Tenggara,Sumba,"East Sumba, Lewa, Km. 51",-9.73563,119.9392,650,6/21/2013,21,June,2013,David J. Lohman,David J. Lohman ,,,1,CCNY-BN-005,17-Dec-17
DL-13-F214,,Dana,13,CCNY,Djunijanti Peggie,Papilionoidea,Nymphalidae,Danainae,Danaini,,Ideopsis,oberthurii,,Ideopsis oberthurii,abdomen,alcoholic,,Indonesia,East Nusa Tenggara,Sumba,"East Sumba, Katala Hamu Lingu Regency, Kombapari Village, Kombapari Forest",-9.80377,119.9631,640,6/23/2013,23,June,2013,David J. Lohman,David J. Lohman ,,,2,CCNY-BN-005,17-Dec-17
DL-13-F253,,Amat,13,CCNY,,Papilionoidea,Nymphalidae,Morphinae,Amathusiini,,Amathusia,taenia,spp.,Amathusia taenia,abdomen,alcoholic,,Indonesia,Sumbawa,Nusa Tenggara Barat,"Alas Regency, Marente Village",-8.56961,117.03454,100,1-Jul-13,1,July,2013,David J. Lohman,David J. Lohman ,,,2,CCNY-BN-002,2017
DL-13-F253,,Amat,13,RCB-LIPI (MZB),Djunijanti Peggie,Papilionoidea,Nymphalidae,Morphinae,Amathusiini,,Amathusia,taenia,spp.,Amathusia taenia,legs,alcoholic,,Indonesia,West Nusa Tenggara,Sumbawa,"Alas Regency, Marente Village",-8.56961,117.03454,100,7/1/2013,1,July,2013,David J. Lohman,David J. Lohman ,,,2,CCNY-BN-005,17-Dec-17
DL-13-F261,,"Pier, Genu",450,CCNY,,Papilionoidea,Pieridae,Pierinae,Anthocharidini,,Leptosia,nina,nina,Leptosia nina,abdomen,alcoholic,,Thailand,,Kanchanaburi,Ampuh Sri Sawat,14.5602,99.18649,180,13-Jul-13,13,July,2013,David J. Lohman,David J. Lohman,x,,2,CCNY-BN-002,2017
DL-13-F263,DL-13-F263,Pier,13,CCNY,,Papilionoidea,Pieridae,Pierinae,Pierini,,Pareronia,anais,anais,Pareronia anais,abdomen,alcoholic,unknown,Thailand,Kanchanaburi,,Ampuh Sri Sawat,14.560200 N,99.186499 E,180,13,July,2013,13-Jul-13,David J. Lohman,David J. Lohman,,,2,CCNY-BN-001,2016
DL-13-F266,,Adol,13,CCNY,Zdenek F. Fric,Papilionoidea,Nymphalidae,Limenitinae,Neptini,,Pantoporia,bieti,,Pantoporia bieti,abdomen,alcoholic,,Thailand,Kanchanaburi,,Ampuh Sri Sawat,14.5602,99.1865,180,13-Jul-13,13,July,2013,David J. Lohman,Zdenek F. Fric,,,1,CCNY-BN-011,22-May-18
DL-13-F267,,Genu,450,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Lethe,europa,niladana,Lethe europa,abdomen,alcoholic,female,Thailand,Kanchanaburi,,Ampuh Sri Sawat,14.5602,99.1865,180,7/13/2013,13,July,2013,David J. Lohman,David J. Lohman,X,,3,CCNY-BN-005,17-Dec-17
DL-13-F270,,Jami,13,CCNY,David J. Lohman,Papilionoidea,Lycaenidae,Polyommatinae,Polyommatini,Jamides,Jamides,pura,pura,Jamides pura,abdomen,alcoholic,male,Thailand,Kanchanaburi,,Ampuh Sri Sawat,14.5602,99.1865,180,7/13/2013,13,July,2013,David J. Lohman,David J. Lohman,,,1,CCNY-BN-005,17-Dec-17
DL-13-F283,,Adol,13,CCNY,,,Nymphalidae,Limenitidinae,Neptini,,Phaedyma,columella,martabana,Phaedyma columella,abdomen,ethanol,,Thailand,Kanchanaburi,,Ampuh Sri Sawat,14.5706,99.2036,200,7/15/2013,15,July,2013,David J. Lohman,Andrew Brownjohn,,,1,CCNY-BN-004,15-Nov-17
DL-13-F286,,Pier,13,CCNY,,Papilionoidea,Pieridae,Coliadinae,,,Catopsilia,pyranthe,pyranthe,Catopsilia pyranthe,abdomen,alcoholic,,Thailand,,Kanchanaburi,Ampuh Sri Sawat,14.5706,99.20359,200,15-Jul-13,15,July,2013,David J. Lohman,David J. Lohman,,,2,CCNY-BN-002,2017
DL-13-F288,,Spec,13,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Biblidinae,Biblidini,,Ariadne,specularia,arca,Ariadne specularia,abdomen,alcoholic,,Thailand,Kanchanaburi,,Erawan National Park,14.372,99.1439,160,7/15/2013,15,July,2013,David J. Lohman,Andrew G. Brownjohn,,,3,CCNY-BN-005,17-Dec-17
DL-13-F290,,"SEAB, Genu",450,CCNY,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Lethe,europa,niladana,Lethe europa,abdomen,alcoholic,male,Thailand,,Kanchanaburi,Erawan NP,14.3719,99.1439,160,16-Jul-13,16,July,2013,David J. Lohman,David J. Lohman,x,,2,CCNY-BN-002,2017
DL-13-L093,,Amat,13,CCNY,,Papilionoidea,Nymphalidae,Morphinae,Amathusiini,,Zeuxidia,amethystus,amethystus,Zeuxidia amethystus,abdomen,RNAlater,female,Thailand,,Trang,Khao Chong,7.54919,99.7847,80,16-Jul-13,16,July,2013,David J. Lohman,Andrew Brownjohn,,,2,CCNY-BN-002,2017
DL-13-L094,,"Amat, Genu",450,CCNY,,Papilionoidea,Nymphalidae,Morphinae,Amathusiini,,Xanthotaenia,busiris,busiris,Xanthotaenia busiris,abdomen,RNAlater,,Thailand,,Trang,Khao Chong,7.54919,99.7847,80,16-Jul-13,16,July,2013,David J. Lohman,Andrew Brownjohn,x,,2,CCNY-BN-002,2017
DL-13-L096,,Amat,13,CCNY,,Papilionoidea,Nymphalidae,Morphinae,Amathusiini,,Zeuxidia,aurelius,aurelius,Zeuxidia aurelius,abdomen,RNAlater,male,Thailand,,Trang,Khao Chong,7.54919,99.7847,80,16-Jul-13,16,July,2013,David J. Lohman,Andrew Brownjohn,,,2,CCNY-BN-002,2017
DL-13-L096,,Amat,13,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Morphinae,Amathusiini,,Zeuxidia,aurelius,aurelius,Zeuxidia aurelius,abdomen,RNAlater,male,Thailand,Trang,,Khao Chong,7.5492,99.7847,80,7/16/2013,16,July,2013,David J. Lohman,Andrew Brownjohn,,,2,CCNY-BN-005,17-Dec-17
DL-13-N063,,Adol,13,CCNY,Djunijanti Peggie,Papilionoidea,Nymphalidae,Limenitidinae,Neptini,,Phaedyma,daria,,Phaedyma daria,abdomen,RNAlater,,Indonesia,East Nusa Tenggara,Flores,"Sikka, Bridge B, Nebe Village",-8.48306,122.59732,500,6/11/2013,11,June,2013,David J. Lohman,David J. Lohman ,,,1,CCNY-BN-005,17-Dec-17
DL-13-N077,,Cyre,13,CCNY,Djunijanti Peggie,Papilionoidea,Nymphalidae,Cyrestinae,Cyrestini,,Cyrestis,nais,naisina,Cyrestis nais,abdomen,RNAlater,,Indonesia,East Nusa Tenggara,Flores,"Ende, Moni",8.75163,121.84538,700,6/14/2013,14,June,2013,David J. Lohman,David J. Lohman ,,,3,CCNY-BN-005,17-Dec-17
DL-13-P004,,Dana,13,CCNY,Olivier Pequin,Papilionoidea,Nymphalidae,Danainae,Danaini,,Euploea,tripunctata,,Euploea tripunctata,legs,pinned,female,Indonesia,Papua,Biak,Boshni braidi,,,,8/22/2009,22,August,2009,Olivier Pequin,Olivier Pequin,,,2,CCNY-BN-005,17-Dec-17
DL-14-E002,,Genu,450,CCNY,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Heteronympha,merope,merope,Heteronympha merope,abdomen,alcoholic,female,Australia,Australia,New South Wales,Mt. Mackenzie,-29.08442,51.96797,,10-Feb-14,10,February,2014,David J. Lohman,David J. Lohman,x,,2,CCNY-BN-002,2017
DL-16-N021,DL-16-N021,Pier,13,CCNY,,Papilionoidea,Pieridae,Pierinae,Pierini,,Ixias,pyrene,verna,Ixias pyrene,abdomen,RNAlater,unknown,Vietnam,Dong Nai,,On trail to Crocodile Lake,,,,23,April,2016,23-Feb-16,David J. Lohman,Alexander Monastyrskii,,,2,CCNY-BN-001,2016
DL-16-N093,,Genu,450,CCNY,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Coelites,nothis,nothis,Coelites nothis,abdomen,RNAlater,,Vietnam,,Lâm ??ng,"?? T?h District, Dai Nha Ranger Station, Cat Tien National Park",11.6765,107.5304,537,6-Jul-16,6,July,2016,David Lohman,Alexander Monastyrskii,x,,2,CCNY-BN-002,2017
DL-16-P001,,"Pier, Genu",450,CCNY,,Papilionoidea,Pieridae,Pierinae,Colotini,,Hebomoia,glaucippe,glaucippe,Hebomoia glaucippe,abdomen,RNAlater,,Vietnam,,Lam Dong,"Cat Tien National Park, Cat Loc Forest, path off road to village, near stream; Cat Tien District, Phuc Cat 2 Commune, Thon No. 4",11.7231,107.3129,357,20-Feb-16,20,February,2016,David J. Lohman,Alexander Monastyrskii,x,,2,CCNY-BN-002,2017
DL-16-P029,,Amat,13,CCNY,,Papilionoidea,Nymphalidae,Morphinae,Amathusiini,,Discophora,sondaica,,Discophora sondaica,abdomen,RNAlater,female,Vietnam,,Lâm ??ng,"?? T?h District, hilltop clearing used as helipad in US-VN conflict",11.6849,107.5271,665,7-Jul-16,7,July,2016,David Lohman,Alexander Monastyrskii,,,2,CCNY-BN-002,2017
DL-16-V007,,Pier,13,CCNY,,Papilionoidea,Pieridae,Pierinae,Pierini,,Appias,olferna,olferna,Appias olferna,abdomen,alcoholic,,Vietnam,,??ng Nai,Near Cát Tiên National Park Headquarters,,,129,15-Feb-16,15,February,2016,David J. Lohman,Alexander Monastyrskii,,,2,CCNY-BN-002,2017
DL-16-V014,,Dana,13,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Danainae,Danaini,,Euploea,midamus,chloe,Euploea midamus,abdomen,alcoholic,male,Vietnam,Dong Nai,,"Cat Tien National Park, near headquaters",11.4335,107.4297,128,2/15/2016,15,February,2016,David J. Lohman,Alexander Monastyrskii,,,2,CCNY-BN-005,17-Dec-17
DL-16-V025,,Adol,13,CCNY,Alexander Monastyrskii,,Nymphalidae,Limenitidinae,Neptini,,Neptis,hylas,kamarupa,Neptis hylas,abdomen,ethanol,,Vietnam,??ng Nai,,Near Cát Tiên National Park Headquarters,11.4465,107.4408,122,2/17/2016,17,February,2016,David J. Lohman,Alexander Monastyrskii,,,1,CCNY-BN-004,15-Nov-17
DL-16-V027,,Adol,13,CCNY,Alexander Monastyrskii,,Nymphalidae,Limenitidinae,Neptini,,Neptis,clinia,susruta,Neptis clinia,abdomen,ethanol,,Vietnam,??ng Nai,,Near Cát Tiên National Park Headquarters,11.4465,107.4408,122,2/17/2016,17,February,2016,David J. Lohman,Alexander Monastyrskii,,,1,CCNY-BN-004,15-Nov-17
DL-16-V028,,Genu,450,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Apaturinae,,,Rohana,parisatis,pseudosiamensis,Rohana parisatis,abdomen,alcoholic,female,Vietnam,Dong Nai,,"Cat Tien National Park, near headquaters",11.4465,107.4408,122,2/17/2016,17,February,2016,David J. Lohman,Alexander Monastyrskii,X,,3,CCNY-BN-005,17-Dec-17
DL-16-V030,DL-16-V030,"Adol, Genu",450,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Limenitinae,Adoliadini,,Bassarona,teuta,teuta,Bassarona teuta,abdomen,papered,female,Vietnam,,??ng Nai,Near Cát Tiên National Park Headquarters,11.4465,107.4408,122,17-Feb-16,17,February,2016,David J. Lohman,Alexander Monastyrskii,X,,1,CCNY-BN-003,28-Feb-17
DL-16-V031,DL-16-V031,Adol,13,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Limenitinae,Adoliadini,,Tanaecia,julii,indochinensis,Tanaecia julii,abdomen,papered,,Vietnam,,??ng Nai,Near Cát Tiên National Park Headquarters,11.4465,107.4408,122,17-Feb-16,17,February,2016,David J. Lohman,Alexander Monastyrskii,,,1,CCNY-BN-003,28-Feb-17
DL-16-V032,DL-16-V032,Adol,13,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Limenitinae,Adoliadini,,Tanaecia,lepidea,cognata,Tanaecia lepidea,abdomen,papered,male,Vietnam,,??ng Nai,Near Cát Tiên National Park Headquarters,11.4465,107.4408,122,17-Feb-16,17,February,2016,David J. Lohman,Alexander Monastyrskii,,,1,CCNY-BN-003,28-Feb-17
DL-16-V039,,"Dana, Genu",450,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Danainae,Danaini,,Parantica,aglea,melanoides,Parantica aglea,abdomen,alcoholic,,Vietnam,Dong Nai,,"Cat Tien National Park, near headquaters",11.4465,107.4408,122,2/17/2016,17,February,2016,David J. Lohman,Alexander Monastyrskii,X,,2,CCNY-BN-005,17-Dec-17
DL-16-V046,,Pier,13,CCNY,,Papilionoidea,Pieridae,Pierinae,Pierini,,Appias,paulina,adamsoni,Appias paulina,abdomen,alcoholic,,Vietnam,,??ng Nai,Near Cát Tiên National Park Headquarters,,,122,17-Feb-16,17,February,2016,David J. Lohman,Alexander Monastyrskii,,,2,CCNY-BN-002,2017
DL-16-V047,,"Pier, Eure",13,CCNY,,Papilionoidea,Pieridae,Coliadinae,,,Eurema,hecabe,hecabe,Eurema hecabe,abdomen,alcoholic,,Vietnam,,??ng Nai,Near Cát Tiên National Park Headquarters,11.4465,107.4408,122,17-Feb-16,17,February,2016,David J. Lohman,Alexander Monastyrskii,,,1,CCNY-BN-002,2017
DL-16-V052,,"Adol, Genu",450,CCNY,Alexander Monastyrskii,,Nymphalidae,Limenitidinae,Neptini,,Pantoporia,hordonia,hordonia,Pantoporia hordonia,abdomen,ethanol,,Vietnam,??ng Nai,,Near Cát Tiên National Park Headquarters,11.4465,107.4408,122,2/17/2016,17,February,2016,David J. Lohman,Alexander Monastyrskii,X,,1,CCNY-BN-004,15-Nov-17
DL-16-V055,,Adol,13,CCNY,Alexander Monastyrskii,,Nymphalidae,Limenitidinae,Neptini,,Pantoporia,paraka,paraka,Pantoporia paraka,abdomen,ethanol,,Vietnam,Lam Dong,,"Cat Tien National Park, Cat Loc Forest, path off road to village, near stream; Cat Tien District, Phuc Cat 2 Commune, Thon Xo 4, Can Loc Forest--Cat Tien National Park",11.7012,107.3291,309,2/18/2016,18,February,2016,David J. Lohman,Alexander Monastyrskii,,,1,CCNY-BN-004,15-Nov-17
DL-16-V057,,Adol,13,CCNY,Alexander Monastyrskii,,Nymphalidae,Limenitidinae,Neptini,,Neptis,leucoporos,leucoporos,Neptis leucoporos,abdomen,ethanol,,Vietnam,Lam Dong,,"Cat Tien National Park, Cat Loc Forest, path off road to village, near stream; Cat Tien District, Phuc Cat 2 Commune, Thon Xo 4, Can Loc Forest--Cat Tien National Park",11.6874,107.3337,314,2/19/2016,19,March,2016,David J. Lohman,Alexander Monastyrskii,,,1,CCNY-BN-004,15-Nov-17
DL-16-V057,,Adol,13,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Limenitidinae,Neptini,,Neptis,leucoporos,leucoporos,Neptis leucoporos,abdomen,alcoholic,,Vietnam,Lam Dong,,"Cat Tien National Park, Cat Loc Forest, path off road to village, near stream; Cat Tien District, Phuc Cat 2 Commune, Thon Xo 4, Can Loc Forest--Cat Tien National Park",11.6874,107.3337,314,2/19/2016,19,March,2016,David J. Lohman,Alexander Monastyrskii,,,1,CCNY-BN-005,17-Dec-17
DL-16-V063,,Genu,450,CCNY,Alexander Monastyrskii,Papilionoidea,Lycaenidae,Polyommatinae,Polyommatini,Una,Una,usta,usta,Una usta,abdomen,alcoholic,,Vietnam,Lam Dong,,"Cat Tien National Park, Cat Loc Forest, path off road to village, near stream; Cat Tien District, Phuc Cat 2 Commune, Thon Xo 4, Can Loc Forest--Cat Tien National Park",11.6874,107.3337,314,2/19/2016,19,March,2016,David J. Lohman,Alexander Monastyrskii,X,,3,CCNY-BN-005,17-Dec-17
DL-16-V065,,Arho,13,CCNY,Alexander Monastyrskii,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,agaba,agaba,Arhopala agaba,abdomen,alcoholic,female,Vietnam,Lam Dong,,"Cat Tien National Park, Cat Loc Forest",11.6874,107.3337,314,2/19/2016,19,March,2016,David J. Lohman,Alexander Monastyrskii,,,1,CCNY-BN-009,25-Jan-18
DL-16-V079,,Arho,13,CCNY,Alexander Monastyrskii,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,centaurus,nakula,Arhopala centaurus,abdomen,alcoholic,,Vietnam,Lam Dong,,"Cat Tien National Park, Cat Loc Forest",11.6874,107.3337,314,2/19/2016,19,March,2016,David J. Lohman,Alexander Monastyrskii,,,1,CCNY-BN-009,25-Jan-18
DL-16-V092,,"Pier, Eure",13,CCNY,,Papilionoidea,Pieridae,Coliadinae,,,Eurema,ada,indosinica,Eurema ada,abdomen,alcoholic,,Vietnam,,Lam Dong,"Cat Tien National Park, Cat Loc Forest, path off road to village, near stream; Cat Tien District, Phuc Cat 2 Commune, Thon Xo 4, Can Loc Forest--Cat Tien National Park",11.7231,107.3129,357,20-Feb-16,20,February,2016,David J. Lohman,Alexander Monastyrskii,,,1,CCNY-BN-002,2017
DL-16-V108,,"Genu, Pier",450,CCNY,,Papilionoidea,Pieridae,Coliadinae,,,Gandaca,harina,burmana,Gandaca harina,abdomen,alcoholic,,Vietnam,Lam Dong,,"Cat Tien National Park, Cat Loc Forest, path off road to village, near stream; Cat Tien District, Phuc Cat 2 Commune, Thon Xo 4, Can Loc Forest--Cat Tien National Park",11.7231,107.3129,357,21-Feb-16,21,February,,David J. Lohman,David J. Lohman,X,,2,CCNY-BN-011,22-May-18
DL-16-V118,DL-16-V118,Adol,13,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Limenitinae,Adoliadini,,Euthalia,phemius,phemius,Euthalia phemius,leg,gDNA,male,Vietnam,,Lam Dong,"Cat Tien National Park, Cat Loc Forest, path off road to village, near stream; Cat Tien District, Phuc Cat 2 Commune, Thon Xo 4, Can Loc Forest--Cat Tien National Park",11.6874,107.3337,314,21-Feb-16,21,February,2016,David J. Lohman,Alexander Monastyrskii,,,1,CCNY-BN-003,28-Feb-17
DL-16-V127,,Spec,13,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Biblidinae,Biblidini,,Ariadne,merione,pharis,Ariadne merione,abdomen,alcoholic,,Vietnam,Lam Dong,,"Cat Tien National Park, Cat Loc Forest, path off road to village, near stream; Cat Tien District, Phuc Cat 2 Commune, Thon Xo 4, Can Loc Forest--Cat Tien National Park",11.6874,107.3337,314,2/21/2016,21,February,2016,David J. Lohman,Alexander Monastyrskii,,,3,CCNY-BN-005,17-Dec-17
DL-16-V128,,Genu,450,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Culapa,mnasicles,perna,Culapa mnasicles,abdomen,alcoholic,,Vietnam,Lam Dong,,"Cat Tien National Park, Cat Loc Forest, path off road to village, near stream; Cat Tien District, Phuc Cat 2 Commune, Thon Xo 4, Can Loc Forest--Cat Tien National Park",11.7012,107.3291,309,2/21/2016,21,February,2016,David J. Lohman,Alexander Monastyrskii,X,,3,CCNY-BN-005,17-Dec-17
DL-16-V130,,SEAB,13,CCNY,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Lethe,chandica,suvarna,Lethe chandica,abdomen,alcoholic,,Vietnam,,Lam Dong,"Cat Tien National Park, Cat Loc Forest, path off road to village, near stream; Cat Tien District, Phuc Cat 2 Commune, Thon Xo 4, Can Loc Forest--Cat Tien National Park",11.6874,107.33369,314,21-Feb-16,21,February,2016,David J. Lohman,Alexander Monastyrskii,,,3,CCNY-BN-002,2017
DL-16-V131,DL-16-V131,Adol,13,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Limenitinae,Adoliadini,,Euthalia,monina,remias,Euthalia monina,abdomen,papered,male,Vietnam,,Lam Dong,"Cat Tien National Park, Cat Loc Forest, path off road to village, near stream; Cat Tien District, Phuc Cat 2 Commune, Thon Xo 4, Can Loc Forest--Cat Tien National Park",11.6874,107.3337,314,21-Feb-16,21,February,2016,David J. Lohman,Alexander Monastyrskii,,,1,CCNY-BN-003,28-Feb-17
DL-16-V140,,Pier,13,CCNY,,Papilionoidea,Pieridae,Pierinae,Pierini,,Cepora,nadina,nadina,Cepora nadina,abdomen,alcoholic,male,Vietnam,,Lam Dong,"Cat Tien National Park, Cat Loc Forest, path off road to village, near stream; Cat Tien District, Phuc Cat 2 Commune, Thon Xo 4, Can Loc Forest--Cat Tien National Park",11.7231,107.3129,357,21-Feb-16,21,February,2016,David J. Lohman,Alexander Monastyrskii,,,2,CCNY-BN-002,2017
DL-16-V147,,"Genu, Pier",450,CCNY,,Papilionoidea,Pieridae,Pierinae,,,Ixias,pyrene,verna,Ixias pyrene,abdomen,alcoholic,,Vietnam,??ng Nai,,On trail to Crocodile Lake,11.4569,107.3511,181,23-Feb-16,23,February,,David J. Lohman,Alexander Monastyrskii,X,,2,CCNY-BN-011,22-May-18
DL-16-V155,,"Pier, Genu",450,CCNY,,Papilionoidea,Pieridae,Pierinae,Pierini,,Cepora,nerissa,dapha,Cepora nerissa,abdomen,alcoholic,,Vietnam,,??ng Nai,On trail to Crocodile Lake,11.45689,107.3511,181,23-Feb-16,23,February,2016,David J. Lohman,Alexander Monastyrskii,x,,2,CCNY-BN-002,2017
DL-16-V161,DL-16-V161,Adol,13,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Limenitinae,Adoliadini,,Bassarona,recta,recta,Bassarona recta,abdomen,papered,female,Vietnam,,??ng Nai,Near Cát Tiên National Park Headquarters,11.4465,107.4408,122,5-Aug-16,5,Aug,2016,David J. Lohman,Alexander Monastyrskii,,,1,CCNY-BN-003,28-Feb-17
DL-16-V173,,Arho,13,CCNY,David J. Lohman,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,paralea,,Arhopala paralea,abdomen,alcoholic,,Thailand,Chang Mai,,"Huay Tung Tao, Mae Rim District",18.87,98.94,,2/10/2016,10,February,2016,David J. Lohman,David J. Lohman,,,1,CCNY-BN-005,17-Dec-17
DL-16-V175,,Arho,13,CCNY,David J. Lohman,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,aberrans,,Arhopala aberrans,abdomen,alcoholic,,Thailand,Chang Mai,,"Huay Tung Tao, Mae Rim District",18.87,98.94,,2/10/2016,10,February,2016,David J. Lohman,David J. Lohman,,,1,CCNY-BN-005,17-Dec-17
DL-16-V180,,Arho,13,CCNY,Alexander Monastyrskii,Papilionoidea,Lycaenidae,Theclinae,Amblypodiini,Amblypodia,Amblypodia,anita,anita,Amblypodia anita,abdomen,alcoholic,male,Vietnam,Lam Dong,,"Cat Tien National Park, near headquaters",11.45,107.44,122,7/3/2016,3,July,2016,David J. Lohman,Alexander Monastyrskii,,X,1,CCNY-BN-005,17-Dec-17
DL-16-V186,,SEAB,13,CCNY,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Lethe,mekara,,Lethe mekara,abdomen,alcoholic,,Vietnam,,Lâm ??ng,"?? T?h District, forest",11.6902,107.53109,673,5-Jul-16,5,July,2016,David Lohman,Alexander Monastyrskii,,,3,CCNY-BN-002,2017
DL-16-V190,,SEAB,13,CCNY,Alexander Monastyrskii,Papilionoidea,Nymphalidae,Heliconiinae,Vagrantini,,Cirrochroa,chione,,Cirrochroa chione,abdomen,alcoholic,,Vietnam,Lam Dong,,"?? T?h District, forest",11.6902,107.5311,673,7/5/2016,5,July,2016,David J. Lohman ,Alexander Monastyrskii,,,3,CCNY-BN-005,17-Dec-17
DL-16-V207,,Jami,13,CCNY,Alexander Monastyrskii,Papilionoidea,Lycaenidae,Polyommatinae,Polyommatini,Jamides,Jamides,caerulea,somnulei,Jamides caerulea,abdomen,alcoholic,,Vietnam,Lam Dong,,"?? T?h District, Enterprise Forest behind Ranger Station",11.6752,107.528,540,7/6/2016,6,July,2016,David J. Lohman ,Alexander Monastyrskii,,,1,CCNY-BN-005,17-Dec-17
