SampleID,VoucherID,ProjectCode,GeneKit,VoucherInstitution,SpecimenProvider,Superfamily,Family,Subfamily,Tribe,Section,Genus,Species,SubSpecies,UsrValidName,TissueType,VoucherType,Sex,Country,Province,Island(ifapplicable),Locality,Latitude,Longitude,Elevation,CollectionDate,CollectionDay,CollectionMonth,CollectionYear,Collector,SpecimenIdentifiedby,TypeSpecies,OutGroup,Prioritylevel,SubmissionCode,SubmissionDate,SheetName,Notes
LEP 53181,,,,MGCL,,Papilionoidea,Papilionidae,Papilioninae,Troidini,,Parides,agavus,,Parides agavus,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Praia da Solid„o,,,,,16,October,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53182,,,,MGCL,,Papilionoidea,Nymphalidae,Nymphalinae,Melitaeini,,Tegosa,claudina,,Tegosa claudina,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Porto Alegre (Morro Santana),,,,,27,July,2017,,,,,,,,MGCL Butterflies.xls,
LEP 53183,,,,MGCL,,Papilionoidea,Nymphalidae,Danainae,Ithomiini,,Aeria,olena,,Aeria olena,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Porto Alegre (Morro Santana),,,,,27,July,2017,,,,,,,,MGCL Butterflies.xls,
LEP 53184,,,,MGCL,,Papilionoidea,Papilionidae,Papilioninae,Papilionini,,Heraclides,astyalus,,Heraclides astyalus,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Praia da Pinheira,,,,,18,October,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53185,,,,MGCL,,Papilionoidea,Papilionidae,Papilioninae,Papilionini,,Heraclides,hectorides,,Heraclides hectorides,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Praia da Solid„o,,,,,16,October,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53186,,,,MGCL,,Papilionoidea,Nymphalidae,Cyrestinae,Cyrestini,,Marpesia,chiron,,Marpesia chiron,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Praia da Solid„o,,,,,16,October,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53187,,,,MGCL,,Papilionoidea,Papilionidae,Papilioninae,Troidini,,Euryades,corethrus,,Euryades corethrus,,"Dry in freezer, in small envelope",Male,Brazil,Rio Grande do Sul,,Canoas (PraÁa S„o Luis),,,,,26,September,2014,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53188,,Pier,,MGCL,,Papilionoidea,Papilionidae,Papilioninae,Troidini,,Battus,polystictus,,Battus polystictus,,"Dry in freezer, in small envelope",,Brazil,,,,,,,,,,,,,,,,,,MGCL Butterflies.xls,
LEP 53189,,,,MGCL,,Papilionoidea,Riodinidae,Euselasiinae,Euselasiini,,Euselasia,eugeon,,Euselasia eugeon,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Santa Maria (Bairro Parque Pinheiro Machado),,,,,24,July,2017,,,,,,,,MGCL Butterflies.xls,
LEP 53190,,,,MGCL,,Papilionoidea,Lycaenidae,Theclinae,Eumaeini,,Rekoa,palegon,,Rekoa palegon,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Gramado (Rua Carriere),,,,,21,April,2014,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53191,,,,MGCL,,Papilionoidea,Lycaenidae,Theclinae,Eumaeini,,Aubergina,vanessoides,,Aubergina vanessoides,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Porto Alegre (Morro do CÙco),,,,,11,October,2013,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53192,,,,MGCL,,Papilionoidea,Lycaenidae,Polyommatinae,Polyommatini,,Leptotes,cassius,,Leptotes cassius,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,FlorianÛpolis (Morro da Aranha),,,,,12,November,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53193,,,,MGCL,,Papilionoidea,Riodinidae,Riodininae,Nymphalini,,Aricoris,gauchoana,,Aricoris gauchoana,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Eldorado do Sul (EEA - UFRGS),,,,,7,November,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53194,,,,MGCL,,Papilionoidea,Riodinidae,Riodininae,Mesosemiini,,Mesosemia,odice,,Mesosemia odice,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Praia da Solid„o,,,,,16,October,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53195,,,,MGCL,,Papilionoidea,Riodinidae,Riodininae,Riodinini,,Charis,cadytis,,Charis cadytis,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Dom Pedro de Alcantara,,,,,29,March,2016,,,,,,,,MGCL Butterflies.xls,
LEP 53196,,,,MGCL,,Papilionoidea,Riodinidae,Riodininae,Riodinini,,Melanis,smithiae,,Melanis smithiae,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Porto Alegre (Morro Santana),,,,,,December,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53197,,,,MGCL,,Papilionoidea,Lycaenidae,Theclinae,Eumaeini,,Arawacus,separata,,Arawacus separata,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Dom Pedro de Alcantara,,,,,29,March,2016,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53198,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Eudaminae,,,Urbanus,simplicius,,Urbanus simplicius,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Porto Alegre (Morro Santana),,,,,27,July,2017,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53199,,,,MGCL,,Papilionoidea,Lycaenidae,Theclinae,Eumaeini,,Parrhasius,polibetes,,Parrhasius polibetes,,"Dry in freezer, in small envelope",,Brazil,S„o Paulo,,Guaipara,,,,,5,June,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53200,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,,,,Gallio,carasta,,Gallio carasta,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Porto Alegre (Morro Santana),,,,,27,July,2017,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID; Extracted K. Dexter
LEP 53201,,,,MGCL,,Papilionoidea,Riodinidae,Riodininae,Mesosemiini,,Hyphilaria,thasus,,Hyphilaria thasus,,"Dry in freezer, in small envelope",,Brazil,S„o Paulo,,IbatÈ (Crutale),,,,,18,June,2014,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53202,,,,MGCL,,Papilionoidea,Riodinidae,Riodininae,Riodinini,,Lasaia,agesilas,,Lasaia agesilas,,"Dry in freezer, in small envelope",,Brazil,Paran·,,Rio Branco,,,,,17,June,2014,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53203,,,,MGCL,,Papilionoidea,Nymphalidae,Heliconiinae,Acraeini,,Actinote,,,Actinote ,,"Dry in freezer, in small envelope",Male,Brazil,Santa Catarina,,Imbituba (Praia da Luz),,,,,14,October,2014,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53204,,,,MGCL,,Papilionoidea,Nymphalidae,Heliconiinae,Acraeini,,Actinote,,,Actinote ,,"Dry in freezer, in small envelope",Male,Brazil,Santa Catarina,,Parque Nacional de S„o Joaquim,,,,,23,January,2015,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53205,,,,MGCL,,Papilionoidea,Nymphalidae,Heliconiinae,Acraeini,,Actinote,surima,,Actinote surima,,"Dry in freezer, in small envelope",Female (sphragis),Brazil,Santa Catarina,,Parque Nacional de S„o Joaquim,,,,,24,January,2015,,,,,,,,MGCL Butterflies.xls,
LEP 53206,,,,MGCL,,Papilionoidea,Nymphalidae,Heliconiinae,Acraeini,,Actinote,surima,,Actinote surima,,"Dry in freezer, in small envelope",Male,Brazil,Santa Catarina,,Parque Nacional de S„o Joaquim,,,,,24,January,2015,,,,,,,,MGCL Butterflies.xls,
LEP 53207,,,,MGCL,,Papilionoidea,Nymphalidae,Heliconiinae,Acraeini,,Actinote,surima,,Actinote surima,,"Dry in freezer, in small envelope",Male,Brazil,Santa Catarina,,Parque Nacional de S„o Joaquim,,,,,24,January,2015,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53208,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Hesperiinae,Moncini,,Vehilius,strictomenes,,Vehilius strictomenes,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,"Santa Vitoria do Palmar, TAIM (Madeireira Trevo)",,,,,6,March,2013,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53209,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Euptychoides,castrensis,,Euptychoides castrensis,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Parque Nacional de S„o Joaquim,,,,,24,January,2015,,,,,,,,MGCL Butterflies.xls,
LEP 53210,,,,MGCL,,Papilionoidea,Nymphalidae,Nymphalinae,Nymphalini,,Hypanartia,bella,,Hypanartia bella,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Parque Nacional de S„o Joaquim,,,,,24,January,2015,,,,,,,,MGCL Butterflies.xls,
LEP 53211,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,Morphini,,Morpho,epistrophus,,Morpho epistrophus,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Parque Nacional de S„o Joaquim,,,,,24,January,2015,,,,,,,,MGCL Butterflies.xls,
LEP 53212,,,,MGCL,,Papilionoidea,Papilionidae,Papilioninae,Papilionini,,Pterourus,scamander,,Pterourus scamander,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Parque Nacional de S„o Joaquim,,,,,24,January,2015,,,,,,,,MGCL Butterflies.xls,
LEP 53213,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Hesperiinae,Moncini,,Callimormus,rivera,,Callimormus rivera,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Eldorado do Sul (EEA - UFRGS),,,,,29,September,2010,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53214,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Hesperiinae,Hesperiini,,Wallengrenia,premnas,,Wallengrenia premnas,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Pantano Grande,,,,,28,October,2010,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53215,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Hesperiinae,Moncini,,Vettius,artona,,Vettius artona,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Pantano Grande,,,,,29,October,2010,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53216,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,,,,Viola,minor,,Viola minor,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Pantano Grande,,,,,28,September,2011,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID; Extracted K. Dexter
LEP 53217,,,,MGCL,,Papilionoidea,Riodinidae,Riodininae,Nymphidiini,,Synargis,calyce,,Synargis calyce,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,"Parque Nacional de S„o Joaquim, E. Alojamento",,,,,24,January,2015,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53218,,,,MGCL,,Papilionoidea,Lycaenidae,Theclinae,Eumaeini,,Arawacus,meliboeus,,Arawacus meliboeus,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,"Parque Nacional de S„o Joaquim, Urubici, Mata",,,,,23,January,2015,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53219,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,,,,Eantis,thraso,,Eantis thraso,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,"Muitos Capoıes, Arionoldo",,,,,23,March,2015,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID; Extracted K. Dexter
LEP 53220,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Splendeuptychia,cosmophila,,Splendeuptychia cosmophila,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,FlorianÛpolis (Matadero),,,,,19,November,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53221,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,,,,Helias,phalaenoides,,Helias phalaenoides,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Parque Lagoa do Peri,,,,,18,November,2014,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53222,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Eteona,tisiphone,,Eteona tisiphone,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,¡guas Mornas,,,,,21,November,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53223,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Moneuptychia,paeon,,Moneuptychia paeon,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,EstaÁ„o EcolÛgica Aracuri,,,,,24,March,2015,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53224,,,,MGCL,,Papilionoidea,Nymphalidae,Nymphalinae,Melitaeini,,Eresia,lansdorfi,,Eresia lansdorfi,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,"FlorianÛpolis (Lagoa Peri, Trilha Gurita)",,,,,18,November,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53225,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Pyrginae,Pyrgini,,Heliopetes,omrina,,Heliopetes omrina,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Uruguaiana (Fazenda S„o Felipe),,,,,11,March,2016,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53226,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Hesperiinae,,,Cymaenes,tripunctata,,Cymaenes tripunctata,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Eldorado do Sul (EEA - UFRGS),,,,,15,April,2014,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53227,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,,,,Quadrus,cerialis?,,Quadrus cerialis?,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Dom Pedro de Alcantara,,,,,29,March,2016,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53228,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,,,,Xenophanes,tryxus,,Xenophanes tryxus,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Eldorado do Sul (EEA - UFRGS),,,,,,,,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53229,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Hesperiinae,,,Cymaenes,tripunctata,,Cymaenes tripunctata,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Eldorado do Sul (EEA - UFRGS),,,,,15,April,2014,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53230,,,,MGCL,,Papilionoidea,Nymphalidae,Limenitidinae,Limenitidini,,Adelpha,malea,,Adelpha malea,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Uruguaiana (Parque Natural Municipal),,,,,11,March,2016,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53231,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,,,,Nastra,ethologus,,Nastra ethologus,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Eldorado do Sul (EEA - UFRGS),,,,,25,April,2014,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53232,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Eudaminae,Eudamini,,Astraptes,cretatus/creteus,,Astraptes cretatus/creteus,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Porto Alegre (Morro Santana),,,,,,October,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53233,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,,,,Cogia,abdul/hassan,,Cogia abdul/hassan,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Porto Alegre (Morro Santana),,,,,,December,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53234,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,,,,,,, ,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,¡guas Mornas (TeresÛpolis),,,,,21,November,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53235,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Hesperiinae,,,Cymaenes,sp,,Cymaenes sp,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Eldorado do Sul (EEA - UFRGS),,,,,,,,,,,,,,,MGCL Butterflies.xls,
LEP 53236,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,,,,Milanion,leucapsis,,Milanion leucapsis,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Praia da Solid„o,,,,,16,October,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53237,,Pier,,MGCL,,Papilionoidea,Pieridae,Pierinae,Pierini,,Archonias,brassolis,,Archonias brassolis,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,"FlorianÛpolis (Lagoa Peri, Trilha Gurita)",,,,,18,November,2014,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53238,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,Morphini,,Morpho,aega,,Morpho aega,,"Dry in freezer, in small envelope",,Brazil,,,,,,,,,December,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53239,,,,MGCL,,Papilionoidea,Nymphalidae,Danainae,Ithomiini,,Mechanitis,lysimnia,,Mechanitis lysimnia,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Dom Pedro de Alcantara,,,,,29,March,2016,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53240,,,,MGCL,,Papilionoidea,Lycaenidae,Theclinae,Eumaeini,,Parrhasius,polibetes,,Parrhasius polibetes,,"Dry in freezer, in small envelope",,Brazil,Paran·,,Foz do Jord„o,,,,,20,November,2016,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53241,,,,MGCL,,Papilionoidea,Riodinidae,Riodininae,Symmachiini,,Pirascca,sagaris,,Pirascca sagaris,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,FlorianÛpolis (Morro Aranhas),,,,,19,November,2014,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53242,,,,MGCL,,Papilionoidea,Lycaenidae,Theclinae,Eumaeini,,Pseudolycaena,marsyas,,Pseudolycaena marsyas,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Uruguaiana (Parque Natural Municipal),,,,,11,March,2016,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53243,,,,MGCL,,Papilionoidea,Riodinidae,Riodininae,,,Emesis,russula,,Emesis russula,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Uruguaiana (Parque Natural Municipal),,,,,11,March,2016,,,,,,,,MGCL Butterflies.xls,
LEP 53244,,,,MGCL,,Papilionoidea,Lycaenidae,Theclinae,Eumaeini,,Ministrymon,sanguinalis,,Ministrymon sanguinalis,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Uruguaiana (Parque Natural Municipal),,,,,11,March,2016,,,,,,,,MGCL Butterflies.xls,
LEP 53245,,,,MGCL,,Papilionoidea,Riodinidae,Riodininae,Symmachiini,,Stichelia,bocchoris,,Stichelia bocchoris,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Parque Nacional dos Aparados da Serra,,,,,20,January,2015,,,,,,,,MGCL Butterflies.xls,
LEP 53246,,,,MGCL,,Papilionoidea,Riodinidae,Riodininae,Eurybiini,,Eurybia,pergaea,,Eurybia pergaea,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Parque Lagoa do Peri (Trilha da Guarita),,,,,18,November,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53247,,,,MGCL,,Papilionoidea,Nymphalidae,Biblidinae,Biblidini,,Pyrrhogyra,neaerea,,Pyrrhogyra neaerea,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Uruguaiana (Parque Natural Municipal),,,,,11,March,2016,,,,,,,,MGCL Butterflies.xls,
LEP 53248,,,,MGCL,,Papilionoidea,Nymphalidae,Apaturinae,,,Doxocopa,laurentia,,Doxocopa laurentia,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Uruguaiana (Parque Natural Municipal),,,,,11,March,2016,,,,,,,,MGCL Butterflies.xls,
LEP 53249,,,,MGCL,,Papilionoidea,Nymphalidae,Apaturinae,,,Doxocopa,kallina,,Doxocopa kallina,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Uruguaiana (Parque Natural Municipal),,,,,11,March,2016,,,,,,,,MGCL Butterflies.xls,
LEP 53250,,,,MGCL,,Papilionoidea,Riodinidae,Satyrinae,Satyrini,,Zischkaia,pacarus,,Zischkaia pacarus,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Praia do Matadeiro,,,,,19,November,2014,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53251,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Godartiana,muscosa?,,Godartiana muscosa?,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,¡guas Mornas (Teresopolis),,,,,21,November,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53252,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,Brassolini,,Narope,,,Narope ,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Praia da Solid„o,,,,,16,October,2014,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53253,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Hesperiinae,Moncini,,Vehilius,clavicula,,Vehilius clavicula,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Parque Nacional dos Aparados da Serra,,,,,20,January,2015,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53254,,,,MGCL,,Papilionoidea,Nymphalidae,Charaxinae,Anaeini,,Fountainea,eurypyle,,Fountainea eurypyle,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Uruguaiana (Parque Natural Municipal),,,,,11,March,2016,,,,,,,,MGCL Butterflies.xls,
LEP 53255,,Pier,,MGCL,,Papilionoidea,Pieridae,Dismorphiinae,,,Dismorphia,astyocha,,Dismorphia astyocha,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,"FlorianÛpolis (Lagoa do Peri, Trilha Guarita)",,,,,18,November,2014,,,,,,,,MGCL Butterflies.xls,
LEP 53256,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Pyrginae,Pyrrhopygini,,Sarbia,soza,,Sarbia soza,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Parque Nacional dos Aparados da Serra,,,,,10,January,2015,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID; Extracted K. Dexter
LEP 53257,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Pyrginae,Pyrrhopygini,,Sarbia,xanthippe,spixii,Sarbia xanthippe,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Parque Nacional dos Aparados da Serra,,,,,20,January,2015,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53258,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Pyrginae,Pyrrhopygini,,Sarbia,curitiba,,Sarbia curitiba,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Parque Nacional de S„o Joaquim,,,,,24,January,2015,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID; Extracted K. Dexter
LEP 53259,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Pyrginae,Pyrrhopygini,,Sarbia,damippe,,Sarbia damippe,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Parque Nacional de S„o Joaquim,,,,,24,January,2015,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53260,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Eudaminae,,,Urbanus,zagorus,,Urbanus zagorus,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Parque Nacional dos Aparados da Serra,,,,,20,January,2015,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID; Extracted K. Dexter
LEP 53261,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Hesperiinae,Moncini,,Lerodea,eufala,,Lerodea eufala,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,TAIM,,,,,5,March,2013,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53262,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,,,,Panca,subpunctuli,,Panca subpunctuli,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Parque Nacional de S„o Joaquim,,,,,24,January,2015,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53263,,Hesp,,MGCL,,Papilionoidea,Hesperiidae,Pyrginae,Pyrgini,,Xenophanes,tryxus,,Xenophanes tryxus,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Eldorado do Sul (EEA - UFRGS),,,,,12,April,2015,,,,,,,,MGCL Butterflies.xls,
LEP 53264,,,,MGCL,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Stegosatyrus,ocelloides,,Stegosatyrus ocelloides,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Eldorado do Sul (EEA - UFRGS),,,,,13,April,,,,,,,,,MGCL Butterflies.xls,
LEP 53265,,,,MGCL,,Papilionoidea,Lycaenidae,Theclinae,Eumaeini,,Strymon,,,Strymon ,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Uruguaiana (Fazenda S„o Felipe),,,,,11,March,2016,,,,,,,,MGCL Butterflies.xls,
LEP 53266,,,,MGCL,,Papilionoidea,Lycaenidae,,,,Strymon,eurytulus,,Strymon eurytulus,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Eldorado do Sul (EEA - UFRGS),,,,,16,December,2014,,,,,,,,MGCL Butterflies.xls,Extracted K. Dexter
LEP 53267,,,,MGCL,,Papilionoidea,Lycaenidae,,,,Strymon,,,Strymon ,,"Dry in freezer, in small envelope",,Brazil,Rio Grande do Sul,,Eldorado do Sul (EEA - UFRGS),,,,,7,November,2014,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53268,,,,MGCL,,Papilionoidea,Lycaenidae,,,,Strymon,,,Strymon ,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Parque Nacional de S„o Joaquim,,,,,24,January,2015,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
LEP 53269,,,,MGCL,,Papilionoidea,Lycaenidae,,,,Strymon,,,Strymon ,,"Dry in freezer, in small envelope",,Brazil,Santa Catarina,,Curitibanos (Km 184),-27.06575,-50.65575,,,1,December,2016,,,,,,,,MGCL Butterflies.xls,SEE PHOTO TO ID
